feature_id	XbaseMean	Xlog2FoldChange	XlfcSE	Xstat	Xpvalue	Xpadj
SPV_1216	11075.7925254643	-0.0455440577943047	0.0502925036848557	-0.90553999639938	0.365179380779316	0.434580977725985
SPV_1217	1725.93045258061	0.554922553835365	0.08365743727816	6.63392521840999	3.26875480789967e-11	1.2060368575615e-10
SPV_2527	130.790337937056	0.639173920857749	0.181370968282792	3.52426875703308	0.000424653291357194	0.000861018164804933
SPV_2526	232.342892909632	-0.275469787633437	0.147647284052311	-1.86595381587232	0.0620478273087915	0.0906295516439993
SPV_1218	3352.9344080379	-0.249927994774579	0.0447751107474613	-5.58192670544636	2.37868624695244e-08	7.26414184646245e-08
SPV_1219	1732.01026647702	-0.142623655917432	0.0526351138056791	-2.70978539630555	0.00673267545570748	0.0116802481317759
SPV_1220	1787.08046894154	-0.146486227204279	0.0542101100443707	-2.70225684714742	0.006887053750587	0.011897999734478
SPV_1221	3452.49129125153	-0.0284963252978774	0.0539020658802923	-0.528692986414738	0.597018443316576	0.663911266097144
SPV_1222	2500.57356884645	-0.0887257061405212	0.0570538605642587	-1.55512211367804	0.119916989241406	0.164388966605105
SPV_1223	2418.38897160124	-0.140843247664503	0.0516045280949855	-2.72919868434389	0.00634884395451876	0.0110644910006319
SPV_1224	2400.60049723527	-0.317024006194361	0.0574147544633221	-5.52169412966183	3.3574658740795e-08	1.00978329697694e-07
SPV_1225	948.44514609352	0.18647878647651	0.0723347011376494	2.5793159951053	0.00989961832081088	0.0167811634216991
SPV_1226	5643.98069387458	0.354384610777231	0.0833160727020894	4.25346312664179	2.10489612317652e-05	4.88680561930455e-05
SPV_1227	8359.05527627098	0.1893975609553	0.0518315002580166	3.65412898636936	0.000258056520637531	0.000532476292583679
SPV_1228	6184.55336083952	-0.0469103853030911	0.0592999444421605	-0.791055247244381	0.428911752879106	0.499056172019358
SPV_1229	7049.74849555453	0.16854912098837	0.0559302859351117	3.01358164978153	0.00258183556662915	0.00477627548905765
SPV_1230	6800.3935936812	0.066447916372353	0.0590679149312041	1.12495406621398	0.26060849936956	0.324534423618931
SPV_1231	8820.53484088189	0.13849548422976	0.0453950582756949	3.05088367307344	0.00228168956003616	0.0042607279178474
SPV_1232	8111.95750032239	0.386913331135489	0.0436244859328376	8.86911593319142	7.37288876067693e-19	4.50313359690576e-18
SPV_2528	1186.01555980769	0.720708918799336	0.0672644878249914	10.7138354366072	8.76534214167995e-27	8.13046922954893e-26
SPV_2332	1.35286300914755	-0.798581546643125	0.651325457300143	-1.11066629701694	0.266712014394485	0.330476497236613
SPV_2333	2331.84513901614	0.49015400298805	0.0857112581460366	5.71848422769415	1.07478491027671e-08	3.37570893496719e-08
SPV_1233	1395.23399938378	-0.306568996365304	0.0575575127001541	-5.32621137530109	1.00282425028808e-07	2.87659846361536e-07
SPV_1234	1506.39993056589	-0.151418499991201	0.0609521295355849	-2.48431142086802	0.0129802237466285	0.0216518858294601
SPV_1235	227.066471075748	0.185299866535632	0.143602558013969	1.2898457849239	0.197104207593075	0.254224725193147
SPV_1236	6916.97690018576	-0.236361827921374	0.10232406792433	-2.30994127666063	0.0208914054525422	0.0336329601162176
SPV_1237	4186.69685239025	-0.398344324624283	0.0402599580409939	-9.89431668264351	4.40609046611751e-23	3.36388060586279e-22
SPV_1238	5450.72329560327	-0.311088219286829	0.0522809736870832	-5.9503327246831	2.67597935940291e-09	8.79440236492514e-09
